ID,Body Type,Sex
6959,overweight,male
6960,obese,male
6961,normal,female
6962,overweight,female
6963,obese,male
6964,overweight,female
6965,obese,female
6966,normal,female
6967,underweight,male
6968,underweight,male
6969,overweight,female
6970,underweight,male
6971,obese,female
6972,underweight,female
6973,normal,male
6974,normal,male
6975,overweight,female
6976,obese,male
6977,obese,female
6978,underweight,male
6979,obese,female
6980,obese,female
6981,obese,male
6982,normal,male
6983,obese,female
6984,underweight,male
6985,underweight,male
6986,overweight,female
6987,normal,male
6988,normal,male
6989,obese,female
6990,underweight,female
6991,underweight,male
6992,normal,male
6993,normal,male
6994,obese,male
6995,obese,male
6996,overweight,male
6997,underweight,male
6998,obese,female
6999,underweight,female
7000,underweight,male
7001,obese,female
7002,underweight,male
7003,obese,male
7004,underweight,female
7005,normal,female
7006,obese,male
7007,overweight,female
7008,obese,male
7009,obese,male
7010,normal,male
7011,obese,female
7012,obese,female
7013,underweight,female
7014,underweight,male
7015,obese,male
7016,normal,female
7017,underweight,male
7018,underweight,female
7019,obese,male
7020,underweight,male
7021,obese,female
7022,overweight,female
7023,overweight,female
7024,obese,female
7025,normal,male
7026,overweight,male
7027,obese,male
7028,overweight,male
7029,overweight,female
7030,normal,male
7031,overweight,female
7032,normal,female
7033,obese,male
7034,underweight,male
7035,obese,female
7036,overweight,male
7037,obese,male
7038,underweight,male
7039,overweight,female
7040,underweight,female
7041,overweight,female
7042,underweight,male
7043,overweight,male
7044,overweight,female
7045,underweight,female
7046,underweight,female
7047,underweight,female
7048,overweight,female
7049,overweight,female
7050,underweight,female
7051,normal,female
7052,obese,male
7053,normal,female
7054,underweight,male
7055,overweight,female
7056,obese,female
7057,obese,female
7058,obese,female
7059,overweight,male
7060,obese,male
7061,underweight,male
7062,normal,male
7063,overweight,female
7064,underweight,male
7065,normal,female
7066,overweight,female
7067,normal,female
7068,obese,female
7069,obese,female
7070,overweight,male
7071,normal,male
7072,overweight,female
7073,obese,male
7074,overweight,male
7075,underweight,male
7076,normal,male
7077,normal,male
7078,normal,female
7079,normal,female
7080,underweight,female
7081,overweight,male
7082,overweight,male
7083,underweight,female
7084,overweight,male
7085,overweight,female
7086,normal,female
7087,obese,male
7088,obese,female
7089,overweight,male
7090,underweight,male
7091,normal,male
7092,obese,male
7093,obese,male
7094,underweight,female
7095,normal,male
7096,obese,female
7097,underweight,male
7098,overweight,female
7099,underweight,male
7100,overweight,female
7101,overweight,male
7102,obese,female
7103,overweight,female
7104,underweight,male
7105,obese,male
7106,underweight,female
7107,overweight,female
7108,normal,female
7109,underweight,male
7110,overweight,female
7111,obese,male
7112,obese,female
7113,obese,female
7114,overweight,female
7115,overweight,female
7116,normal,male
7117,obese,male
7118,overweight,male
7119,normal,female
7120,overweight,female
7121,obese,male
7122,overweight,female
7123,obese,male
7124,obese,male
7125,overweight,male
7126,normal,female
7127,normal,male
7128,overweight,male
7129,normal,male
7130,overweight,female
7131,obese,female
7132,obese,female
7133,obese,female
7134,overweight,male
7135,overweight,male
7136,obese,female
7137,overweight,female
7138,normal,female
7139,obese,female
7140,overweight,female
7141,overweight,male
7142,underweight,female
7143,underweight,female
7144,obese,male
7145,normal,male
7146,underweight,male
7147,normal,female
7148,overweight,female
7149,overweight,female
7150,overweight,female
7151,overweight,female
7152,underweight,female
7153,obese,male
7154,underweight,female
7155,underweight,male
7156,overweight,male
7157,underweight,female
7158,normal,female
7159,normal,male
7160,obese,female
7161,underweight,female
7162,overweight,male
7163,normal,male
7164,normal,male
7165,obese,female
7166,overweight,female
7167,obese,male
7168,obese,male
7169,obese,male
7170,normal,female
7171,obese,female
7172,obese,female
7173,overweight,female
7174,overweight,male
7175,normal,female
7176,overweight,male
7177,underweight,female
7178,overweight,female
7179,underweight,female
7180,obese,female
7181,obese,female
7182,underweight,female
7183,obese,female
7184,obese,female
7185,overweight,male
7186,underweight,female
7187,obese,male
7188,overweight,male
7189,normal,female
7190,overweight,female
7191,obese,female
7192,overweight,male
7193,underweight,female
7194,underweight,female
7195,underweight,female
7196,underweight,female
7197,underweight,female
7198,overweight,male
7199,overweight,female
7200,overweight,male
7201,normal,female
7202,overweight,female
7203,obese,female
7204,underweight,male
7205,underweight,male
7206,normal,male
7207,underweight,male
7208,underweight,male
7209,normal,female
7210,underweight,female
7211,underweight,female
7212,normal,female
7213,obese,female
7214,normal,male
7215,underweight,male
7216,underweight,male
7217,obese,female
7218,normal,male
7219,normal,male
7220,obese,female
7221,obese,female
7222,overweight,female
7223,underweight,female
7224,obese,male
7225,normal,male
7226,underweight,male
7227,obese,female
7228,overweight,male
7229,normal,female
7230,normal,male
7231,overweight,female
7232,obese,male
7233,obese,male
7234,underweight,female
7235,overweight,male
7236,underweight,male
7237,overweight,female
7238,obese,female
7239,underweight,female
7240,overweight,male
7241,overweight,female
7242,underweight,female
7243,obese,male
7244,obese,male
7245,underweight,male
7246,overweight,male
7247,underweight,female
7248,underweight,male
7249,obese,male
7250,obese,female
7251,underweight,male
7252,overweight,female
7253,underweight,female
7254,obese,male
7255,underweight,female
7256,normal,female
7257,obese,female
7258,overweight,female
7259,overweight,male
7260,normal,male
7261,obese,female
7262,obese,female
7263,normal,female
7264,normal,male
7265,underweight,female
7266,obese,female
7267,obese,male
7268,overweight,female
7269,obese,male
7270,overweight,female
7271,underweight,male
7272,obese,male
7273,obese,male
7274,normal,male
7275,normal,male
7276,underweight,male
7277,normal,female
7278,obese,female
7279,underweight,female
7280,underweight,male
7281,overweight,female
7282,obese,male
7283,normal,female
7284,overweight,male
7285,obese,female
7286,overweight,female
7287,normal,female
7288,obese,male
7289,overweight,male
7290,normal,female
7291,normal,female
7292,overweight,female
7293,underweight,female
7294,underweight,female
7295,obese,female
7296,obese,female
7297,underweight,female
7298,underweight,male
7299,obese,male
7300,obese,female
7301,underweight,female
7302,normal,female
7303,underweight,male
7304,obese,female
7305,obese,male
7306,normal,female
7307,normal,male
7308,obese,female
7309,underweight,male
7310,obese,female
7311,normal,female
7312,overweight,female
7313,underweight,male
7314,overweight,male
7315,obese,male
7316,underweight,female
7317,underweight,male
7318,overweight,male
7319,underweight,female
7320,obese,female
7321,underweight,female
7322,underweight,female
7323,obese,female
7324,normal,female
7325,obese,male
7326,normal,male
7327,underweight,male
7328,normal,female
7329,normal,male
7330,overweight,female
7331,underweight,female
7332,overweight,male
7333,underweight,female
7334,obese,female
7335,normal,male
7336,underweight,male
7337,underweight,female
7338,normal,female
7339,obese,female
7340,underweight,female
7341,underweight,male
7342,obese,male
7343,normal,female
7344,normal,male
7345,obese,female
7346,overweight,male
7347,underweight,male
7348,underweight,female
7349,normal,female
7350,overweight,male
7351,underweight,male
7352,obese,female
7353,obese,female
7354,normal,male
7355,obese,male
7356,normal,male
7357,normal,female
7358,normal,male
7359,overweight,female
7360,underweight,female
7361,obese,male
7362,overweight,female
7363,obese,male
7364,normal,female
7365,normal,female
7366,overweight,female
7367,normal,female
7368,obese,female
7369,obese,male
7370,obese,male
7371,overweight,female
7372,obese,female
7373,obese,female
7374,obese,female
7375,obese,male
7376,normal,male
7377,overweight,female
7378,normal,female
7379,normal,male
7380,normal,female
7381,obese,female
7382,underweight,male
7383,normal,male
7384,underweight,male
7385,overweight,male
7386,obese,female
7387,normal,female
7388,underweight,female
7389,normal,male
7390,underweight,male
7391,overweight,female
7392,underweight,female
7393,overweight,male
7394,obese,male
7395,normal,male
7396,underweight,male
7397,overweight,male
7398,underweight,male
7399,normal,male
7400,obese,female
7401,underweight,female
7402,overweight,male
7403,normal,male
7404,obese,male
7405,normal,female
7406,underweight,male
7407,obese,female
7408,underweight,male
7409,underweight,male
7410,normal,male
7411,underweight,male
7412,normal,female
7413,overweight,male
7414,underweight,male
7415,obese,male
7416,underweight,female
7417,underweight,female
7418,normal,male
7419,overweight,male
7420,obese,male
7421,normal,male
7422,overweight,male
7423,underweight,male
7424,underweight,male
7425,normal,female
7426,obese,male
7427,normal,female
7428,overweight,female
7429,overweight,male
7430,obese,female
7431,normal,male
7432,underweight,female
7433,obese,female
7434,obese,female
7435,obese,male
7436,normal,female
7437,normal,male
7438,normal,male
7439,normal,male
7440,underweight,male
7441,underweight,male
7442,normal,female
7443,normal,female
7444,overweight,male
7445,normal,male
7446,underweight,female
7447,normal,female
7448,obese,female
7449,overweight,male
7450,overweight,female
7451,underweight,female
7452,overweight,male
7453,overweight,female
7454,normal,male
7455,normal,male
7456,normal,female
7457,normal,female
7458,underweight,female
7459,normal,male
7460,normal,female
7461,underweight,male
7462,normal,female
7463,overweight,female
7464,underweight,female
7465,obese,male
7466,overweight,female
7467,overweight,female
7468,obese,female
7469,overweight,male
7470,overweight,female
7471,obese,female
7472,normal,male
7473,overweight,female
7474,obese,female
7475,underweight,female
7476,overweight,female
7477,underweight,female
7478,underweight,male
7479,normal,male
7480,obese,female
7481,obese,female
7482,obese,male
7483,underweight,female
7484,underweight,female
7485,underweight,female
7486,overweight,female
7487,obese,female
7488,normal,male
7489,normal,female
7490,underweight,male
7491,obese,female
7492,underweight,male
7493,underweight,female
7494,underweight,female
7495,normal,female
7496,normal,female
7497,overweight,female
7498,underweight,male
7499,overweight,male
7500,overweight,male
7501,normal,female
7502,underweight,male
7503,normal,female
7504,obese,female
7505,obese,female
7506,overweight,male
7507,overweight,male
7508,normal,female
7509,obese,male
7510,obese,female
7511,overweight,male
7512,overweight,female
7513,overweight,male
7514,underweight,male
7515,obese,male
7516,normal,female
7517,normal,male
7518,obese,female
7519,underweight,male
7520,underweight,male
7521,obese,female
7522,overweight,male
7523,overweight,female
7524,underweight,female
7525,normal,female
7526,underweight,female
7527,underweight,female
7528,overweight,female
7529,normal,male
7530,obese,female
7531,normal,male
7532,underweight,female
7533,underweight,male
7534,underweight,female
7535,overweight,male
7536,overweight,female
7537,obese,female
7538,underweight,female
7539,underweight,male
7540,obese,female
7541,obese,male
7542,obese,female
7543,underweight,female
7544,overweight,male
7545,overweight,female
7546,overweight,male
7547,obese,female
7548,overweight,female
7549,normal,female
7550,obese,female
7551,overweight,male
7552,obese,male
7553,underweight,female
7554,normal,female
7555,obese,male
7556,obese,female
